time,station,debit
2009-01-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],116.76275
2009-01-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.07738
2009-01-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],166.55461
2009-01-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],251.71736
2009-01-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],329.557
2009-01-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],353.08173
2009-01-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],329.89322
2009-01-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],293.95328
2009-01-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],267.3166
2009-01-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],251.80893
2009-01-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],235.68127
2009-01-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],209.45023
2009-01-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.24902
2009-01-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],153.50858
2009-01-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.13487
2009-01-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],114.45342
2009-01-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],104.91476
2009-01-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],96.58859
2009-01-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],86.22742
2009-01-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],77.020485
2009-01-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],69.40314
2009-01-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],81.91481
2009-01-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],93.5718
2009-01-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],111.73268
2009-01-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],165.08803
2009-01-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],193.90526
2009-01-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],238.81458
2009-01-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],274.47903
2009-01-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],445.0359
2009-01-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],602.5433
2009-01-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],623.098
2009-02-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],532.9393
2009-02-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],421.01294
2009-02-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],328.88763
2009-02-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],306.4972
2009-02-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],514.7611
2009-02-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],693.59235
2009-02-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],703.09
2009-02-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],598.0937
2009-02-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],495.2622
2009-02-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],426.9602
2009-02-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],398.30225
2009-02-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],376.02322
2009-02-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],361.24994
2009-02-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],318.56577
2009-02-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],326.2018
2009-02-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],340.86932
2009-02-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],330.69577
2009-02-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],311.6431
2009-02-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],304.6087
2009-02-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],311.66217
2009-02-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],309.78998
2009-02-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],298.66278
2009-02-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],287.9412
2009-02-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],300.67383
2009-02-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],310.64996
2009-02-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],303.83142
2009-02-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],281.3197
2009-02-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],262.8745
2009-03-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],241.85701
2009-03-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],227.10657
2009-03-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],219.59668
2009-03-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],214.98898
2009-03-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],205.03857
2009-03-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],184.97284
2009-03-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],173.49382
2009-03-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],174.26581
2009-03-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.49445
2009-03-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],167.06494
2009-03-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],153.07141
2009-03-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],134.50317
2009-03-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],132.07515
2009-03-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.42317
2009-03-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],188.55185
2009-03-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],189.9857
2009-03-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],170.77751
2009-03-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],144.97568
2009-03-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],122.69708
2009-03-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],111.41077
2009-03-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],115.39628
2009-03-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],151.54388
2009-03-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],189.10829
2009-03-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],204.29662
2009-03-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],195.88606
2009-03-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.58926
2009-03-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],154.15129
2009-03-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],136.91951
2009-03-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],124.0265
2009-03-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],114.72894
2009-03-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],109.326836
2009-04-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],114.89193
2009-04-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],120.44099
2009-04-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],116.32481
2009-04-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],104.169304
2009-04-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],92.82135
2009-04-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],85.70796
2009-04-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],83.32079
2009-04-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],85.466446
2009-04-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],93.86306
2009-04-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],109.835495
2009-04-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],134.46976
2009-04-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],209.4888
2009-04-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],298.404
2009-04-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],334.9331
2009-04-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],308.31708
2009-04-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],285.40573
2009-04-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],275.8377
2009-04-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],266.2316
2009-04-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],247.18376
2009-04-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],215.28091
2009-04-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],185.94214
2009-04-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.90788
2009-04-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],140.28482
2009-04-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],121.11726
2009-04-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],108.51043
2009-04-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.145424
2009-04-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],140.50359
2009-04-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],171.95682
2009-04-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],186.75461
2009-04-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],183.50421
2009-05-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],176.85101
2009-05-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],220.68094
2009-05-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],300.28735
2009-05-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],347.71982
2009-05-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],334.81964
2009-05-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],286.8225
2009-05-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],238.83167
2009-05-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],216.11731
2009-05-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],204.05563
2009-05-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],196.72997
2009-05-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],293.06464
2009-05-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],460.82
2009-05-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],597.7063
2009-05-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],623.12634
2009-05-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],549.39264
2009-05-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],442.31714
2009-05-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],349.22437
2009-05-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],278.69434
2009-05-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],226.20847
2009-05-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],191.17604
2009-05-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],171.07817
2009-05-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],157.99777
2009-05-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],144.31287
2009-05-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],128.34264
2009-05-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],113.93689
2009-05-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],106.85066
2009-05-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],104.9452
2009-05-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],102.17153
2009-05-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],95.90701
2009-05-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],87.21799
2009-05-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],78.63009
2009-06-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],72.50813
2009-06-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],68.43317
2009-06-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],64.519196
2009-06-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],59.906895
2009-06-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],55.70618
2009-06-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],59.52367
2009-06-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],68.480446
2009-06-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],74.19753
2009-06-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],79.13457
2009-06-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],93.470375
2009-06-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.03728
2009-06-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],122.01925
2009-06-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],118.24366
2009-06-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],111.366776
2009-06-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],116.178795
2009-06-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],132.49416
2009-06-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],203.21439
2009-06-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],308.81824
2009-06-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],386.2722
2009-06-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],401.55835
2009-06-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],362.43533
2009-06-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],295.478
2009-06-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],225.85818
2009-06-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],168.13237
2009-06-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],127.48579
2009-06-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],107.788185
2009-06-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],103.811424
2009-06-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.65918
2009-06-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],143.1814
2009-06-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],173.42094
2009-07-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],181.35715
2009-07-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.43744
2009-07-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.1114
2009-07-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],181.17198
2009-07-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],180.52094
2009-07-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],165.2918
2009-07-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],139.48221
2009-07-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.08763
2009-07-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],89.232895
2009-07-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],72.41039
2009-07-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],60.563663
2009-07-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],54.218372
2009-07-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],51.273502
2009-07-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],48.886093
2009-07-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],46.185043
2009-07-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.317635
2009-07-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],40.357346
2009-07-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.147198
2009-07-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],47.800934
2009-07-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],52.601852
2009-07-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],53.63213
2009-07-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],51.019085
2009-07-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],46.428013
2009-07-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],41.46272
2009-07-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.010544
2009-07-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.422356
2009-07-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.82768
2009-07-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.449623
2009-07-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],40.123173
2009-07-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],39.628693
2009-07-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],36.71651
2009-08-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.129627
2009-08-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.875444
2009-08-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.167774
2009-08-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.46786
2009-08-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.046284
2009-08-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.104824
2009-08-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.056145
2009-08-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],25.075863
2009-08-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.72129
2009-08-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.430447
2009-08-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.667059
2009-08-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.43918
2009-08-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.02889
2009-08-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.444622
2009-08-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.212221
2009-08-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.310383
2009-08-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.953568
2009-08-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.63593
2009-08-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.053402
2009-08-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],19.587467
2009-08-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],18.338898
2009-08-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],17.701218
2009-08-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],18.207846
2009-08-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],19.197445
2009-08-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.37113
2009-08-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.395817
2009-08-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.833893
2009-08-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],76.276375
2009-08-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],129.95758
2009-08-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],163.03667
2009-08-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],159.97084
2009-09-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],132.73007
2009-09-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],100.21155
2009-09-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],74.48013
2009-09-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],58.368797
2009-09-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],48.98186
2009-09-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.790913
2009-09-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.860435
2009-09-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.600147
2009-09-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.962671
2009-09-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.953775
2009-09-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.505249
2009-09-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.506916
2009-09-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.835257
2009-09-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.111986
2009-09-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.627533
2009-09-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.570404
2009-09-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],32.24483
2009-09-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.34388
2009-09-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],54.594807
2009-09-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],59.233437
2009-09-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],56.65035
2009-09-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],50.254543
2009-09-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.244007
2009-09-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.194824
2009-09-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],32.40764
2009-09-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],28.70456
2009-09-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],30.270647
2009-09-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],46.751297
2009-09-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],71.48165
2009-09-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],87.975044
2009-10-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],89.4408
2009-10-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],81.48871
2009-10-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],69.88005
2009-10-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],58.862408
2009-10-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],49.590496
2009-10-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.09074
2009-10-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],36.293976
2009-10-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],32.28225
2009-10-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.583134
2009-10-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.560934
2009-10-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],25.74395
2009-10-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.003029
2009-10-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.148977
2009-10-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],73.16389
2009-10-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],148.57239
2009-10-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],195.4759
2009-10-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],191.28642
2009-10-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],155.18925
2009-10-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],113.9922
2009-10-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],81.76323
2009-10-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],60.56099
2009-10-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],47.5045
2009-10-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.049736
2009-10-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],40.229374
2009-10-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],38.4241
2009-10-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],35.88311
2009-10-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.31842
2009-10-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.414946
2009-10-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.050482
2009-10-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.339508
2009-10-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.349434
2009-11-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],82.24374
2009-11-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],158.88278
2009-11-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],215.2076
2009-11-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],230.2059
2009-11-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],207.8183
2009-11-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],170.46428
2009-11-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],134.12724
2009-11-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],105.42414
2009-11-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],85.1127
2009-11-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],71.57563
2009-11-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],68.61498
2009-11-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],70.32323
2009-11-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],70.088104
2009-11-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],83.7135
2009-11-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],109.8331
2009-11-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],131.84789
2009-11-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],148.41527
2009-11-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],165.70198
2009-11-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],186.94781
2009-11-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],196.29411
2009-11-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],189.10345
2009-11-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],167.64061
2009-11-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],140.45152
2009-11-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],115.14274
2009-11-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],95.313126
2009-11-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],80.96433
2009-11-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],100.647995
2009-11-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.58998
2009-11-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],153.23195
2009-11-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],150.06763
2009-12-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.46898
2009-12-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.75197
2009-12-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],100.55625
2009-12-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],137.51541
2009-12-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],186.21451
2009-12-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],214.0422
2009-12-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],202.5969
2009-12-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],171.34082
2009-12-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],138.60538
2009-12-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],112.83612
2009-12-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],94.45978
2009-12-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],81.37539
2009-12-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],72.01849
2009-12-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],94.78344
2009-12-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],145.78935
